external_id,created_at,total,customer_id,is_repeat,utm_campaign
seed-order-0635,2026-08-12T16:02:30Z,27.17,seed-customer-0220,false,
seed-order-1042,2026-08-16T15:44:04Z,25.98,seed-customer-0883,false,klaviyo_welcome_flow
seed-order-0544,2026-08-20T00:25:28Z,42.98,seed-customer-0553,false,meta_retargeting
seed-order-0995,2026-08-03T05:46:14Z,42.67,seed-customer-0205,false,meta_prospecting
seed-order-0309,2026-08-26T13:14:22Z,33.54,seed-customer-0326,false,meta_retargeting
seed-order-1287,2026-08-13T17:26:46Z,26.66,seed-customer-0802,false,meta_retargeting
seed-order-0936,2026-08-16T15:47:54Z,25.73,seed-customer-0505,false,meta_prospecting
seed-order-1105,2026-08-17T04:46:33Z,24.83,seed-customer-0359,false,
seed-order-0490,2026-08-26T04:30:30Z,36.23,seed-customer-0829,false,meta_prospecting
seed-order-0286,2026-08-11T19:26:31Z,17.65,seed-customer-0885,true,google_brand_search
seed-order-0548,2026-08-04T07:37:21Z,36.44,seed-customer-0296,false,
seed-order-1290,2026-08-16T04:06:33Z,29.71,seed-customer-0291,false,meta_prospecting
seed-order-0538,2026-08-09T17:09:27Z,33.05,seed-customer-0125,false,meta_prospecting
seed-order-1033,2026-08-10T05:07:38Z,25.88,seed-customer-0577,false,meta_prospecting
seed-order-0338,2026-08-27T08:04:55Z,29.76,seed-customer-0982,false,
seed-order-0567,2026-08-22T21:47:04Z,21.37,seed-customer-0520,false,google_brand_search
seed-order-0232,2026-08-24T11:18:00Z,38.49,seed-customer-0455,true,klaviyo_welcome_flow
seed-order-0827,2026-08-11T07:13:01Z,36.28,seed-customer-0181,false,google_brand_search
seed-order-0953,2026-08-02T18:54:55Z,37.24,seed-customer-0625,false,meta_retargeting
seed-order-0545,2026-08-26T13:09:50Z,27.6,seed-customer-0313,false,meta_retargeting
seed-order-0116,2026-08-25T22:18:47Z,29.73,seed-customer-0816,true,meta_retargeting
seed-order-0668,2026-08-09T23:05:38Z,40.21,seed-customer-1013,false,klaviyo_welcome_flow
seed-order-1062,2026-08-29T07:50:23Z,24.11,seed-customer-0017,false,meta_prospecting
seed-order-1122,2026-08-25T23:08:12Z,44.02,seed-customer-0892,false,google_brand_search
seed-order-0025,2026-08-21T19:26:06Z,28.72,seed-customer-0545,true,meta_prospecting
seed-order-0726,2026-08-22T18:44:27Z,32.9,seed-customer-0550,false,meta_prospecting
seed-order-1189,2026-08-17T03:47:41Z,34.15,seed-customer-0895,false,
seed-order-0597,2026-08-23T21:38:54Z,47.19,seed-customer-0554,false,
seed-order-0982,2026-08-18T19:12:39Z,17.28,seed-customer-0849,false,meta_retargeting
seed-order-0590,2026-08-05T20:06:47Z,34.63,seed-customer-0871,false,meta_retargeting
seed-order-1057,2026-08-12T13:41:58Z,37.09,seed-customer-0330,false,meta_prospecting
seed-order-0382,2026-08-17T07:51:01Z,25.93,seed-customer-0314,false,google_brand_search
seed-order-0752,2026-08-11T04:13:13Z,26.07,seed-customer-0594,false,meta_prospecting
seed-order-0824,2026-08-26T15:04:34Z,37.93,seed-customer-0864,false,
seed-order-1223,2026-08-15T16:04:40Z,32.77,seed-customer-0152,false,meta_prospecting
seed-order-0955,2026-08-24T15:26:06Z,24.53,seed-customer-0543,false,google_brand_search
seed-order-0914,2026-08-05T17:27:37Z,23.9,seed-customer-0864,false,klaviyo_welcome_flow
seed-order-0725,2026-08-07T02:36:52Z,34.46,seed-customer-0333,false,meta_prospecting
seed-order-0761,2026-08-07T11:23:04Z,25.29,seed-customer-0386,false,google_brand_search
seed-order-0640,2026-08-22T18:08:14Z,34.56,seed-customer-0596,false,google_brand_search
seed-order-1086,2026-08-01T12:16:32Z,42.41,seed-customer-0666,false,meta_prospecting
seed-order-0527,2026-08-22T21:25:33Z,24.68,seed-customer-0550,false,
seed-order-0816,2026-08-28T13:46:36Z,31.88,seed-customer-0919,false,meta_prospecting
seed-order-0210,2026-08-09T22:18:30Z,31.36,seed-customer-0583,true,meta_retargeting
seed-order-0215,2026-08-21T09:27:00Z,24.18,seed-customer-0719,true,
seed-order-0699,2026-08-09T23:25:17Z,39.22,seed-customer-0981,false,meta_retargeting
seed-order-0647,2026-08-05T05:41:37Z,30.05,seed-customer-0913,false,meta_retargeting
seed-order-1182,2026-08-15T11:44:36Z,35.34,seed-customer-0436,false,meta_prospecting
seed-order-0388,2026-08-01T00:39:21Z,27.36,seed-customer-0114,false,meta_retargeting
seed-order-0172,2026-08-13T22:39:05Z,19.49,seed-customer-0845,true,meta_prospecting
seed-order-0463,2026-08-07T09:06:02Z,36.94,seed-customer-0486,false,meta_prospecting
seed-order-0251,2026-08-08T20:35:28Z,47.08,seed-customer-0551,true,meta_prospecting
seed-order-0649,2026-08-08T21:04:10Z,24.42,seed-customer-0075,false,
seed-order-0196,2026-08-20T07:21:52Z,24.88,seed-customer-0479,true,meta_prospecting
seed-order-1009,2026-08-28T07:57:42Z,31.58,seed-customer-0056,false,meta_prospecting
seed-order-1111,2026-08-22T14:09:53Z,32.59,seed-customer-0243,false,meta_prospecting
seed-order-0858,2026-08-26T19:09:53Z,33.15,seed-customer-0729,false,meta_retargeting
seed-order-0403,2026-08-14T17:32:56Z,36.5,seed-customer-0165,false,google_brand_search
seed-order-0911,2026-08-28T02:10:08Z,14.2,seed-customer-0333,false,meta_retargeting
seed-order-0541,2026-08-25T20:46:19Z,44.16,seed-customer-0256,false,klaviyo_welcome_flow
seed-order-0487,2026-08-07T22:57:54Z,33.15,seed-customer-0316,false,klaviyo_welcome_flow
seed-order-0078,2026-08-26T07:14:57Z,12.47,seed-customer-0861,true,
seed-order-1212,2026-08-02T10:20:55Z,28.33,seed-customer-0459,false,google_brand_search
seed-order-0063,2026-08-07T18:37:59Z,43.34,seed-customer-0443,true,klaviyo_welcome_flow
seed-order-0400,2026-08-11T03:02:49Z,34.41,seed-customer-0148,false,meta_prospecting
seed-order-0523,2026-08-20T02:11:57Z,28.94,seed-customer-0025,false,meta_retargeting
